"NAME","NATURAL_NODE_NAME","DESCRIPTION","ASSOCIATED_LE","ASSOCIATED_BU","GAAP_GL_BOOK_OF_RECORD","OG_LEGACY_ERP_SOURCE","OG_LEGACY_ERP_SOURCE_DESC"
"LB_304H","304H","BH3040_OGHQTR_Baker Hughes (Trinidad) Limited","LE_BH3040","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_307H","307H","BH3070_OGHQTR_Baker Hughes do Brasil Ltda.","LE_BH3070","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_307Q","307Q","BH3070_OGHQTR_Baker Hughes do Brasil Ltda.","LE_BH3070","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R685","R685","OG1140_OGDRIL_GE Oil and Gas Kazakhstan Limited Liability Partnership","LE_OG1140","BU_OGDRIL","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_R198","R198","IF1845_OGDRIL_GE Oil & Gas Middle East Ltd. Branch in Chad","LE_IF1845","BU_OGDRIL","GL_GLG06","OE_GLG06013","Syteline"
"LB_6471","6471","IF1846_OGDRIL_GE Oil And Gas ESP Middle East Limited - Dubai Branch","LE_IF1846","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R197","R197","IF1846_OGDRIL_GE Oil And Gas ESP Middle East Limited - Dubai Branch","LE_IF1846","BU_OGDRIL","GL_GLG06","OE_GLG06013","Syteline"
"LB_602H","602H","BH9106_OGHQTR_Baker Hughes EHO Ltd., Egypt Branch","LE_BH9106","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_607H","607H","BH9107_OGHQTR_Baker Hughes EHO Ltd., Dubai Branch","LE_BH9107","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_221H","221H","BH2210_OGHQTR_Baker Hughes Espana, S.L.","LE_BH2210","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_528H","528H","BH5325_OGHQTR_Baker Hughes Services (Malaysia) Sdn. Bhd.","LE_BH5325","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_536H","536H","BH5360_OGHQTR_Gaffney, Cline & Associates (Consultants) Pte. Ltd.","LE_BH5360","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_542H","542H","BH5420_OGHQTR_Baker Hughes Services Pte. Ltd.","LE_BH5420","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_E411","E411","CP1487_OGHDGS_Oil and Gas International Treasury Services Unlimited Company","LE_CP1487","BU_OGHDGS","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_YQ10","YQ10","IF1246_OGHDGS_Baker Hughes International Treasury Services Limited","LE_IF1246","BU_OGHDGS","GL_GL017","OE_GL017001","Oracle Cloud - BKR Strategic"
"LB_044F","044F","BH2220_OGHQTR_Baker Hughes Operations Espana, SA","LE_BH2220","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_3580","3580","IF1808_OGDRIL_GE Oil & Gas ESP de Ecuador S.A.","LE_IF1808","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R320","R320","IF1808_OGDRIL_GE Oil & Gas ESP de Ecuador S.A.","LE_IF1808","BU_OGDRIL","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_6322","6322","BR2487_OGDRIL_Baker Middle East Company (Dubai Branch)","LE_BR2487","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_2285","2285","BR2512_OGDRIL_Baker Hughes Services International, LLC - Georgia Branch","LE_BR2512","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_033F","033F","BH2070_OGMEAS_Baker Hughes Norge A/S","LE_BH2070","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_262E","262E","BH2070_OGMEAS_Baker Hughes Norge A/S","LE_BH2070","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_4445","4445","BH9074_OGDRIL_Baker Hughes Cameroon S.A., Senegal branch","LE_BH9074","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_LH04","LH04","OG1134_OGHQTR_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H137","H137","IF1237_OGHQTR_Baker Hughes Services Australia Pty Ltd","LE_IF1237","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_H638","H638","CPEL15_OGHQTR_BHGE Management Relief - PLACEHOLDER - NON LEGAL ENTITY","LE_CPEL15","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_YSZ5","YSZ5","BH9050_OGHQTR_Baker Hughes B.V., Russian branch","LE_BH9050","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_259H","259H","BH9052_OGHQTR_BJ Services International S.a r.l., Nyon Branch Commercial","LE_BH9052","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_060F","060F","BH9053_OGHQTR_BJ Services Intl S.a r.l., Finanz Zweigniederlassung Zurich","LE_BH9053","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_062F","062F","BH9053_OGHQTR_BJ Services Intl S.a r.l., Finanz Zweigniederlassung Zurich","LE_BH9053","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_136H","136H","BH1365_OGHQTR_GeoMechanics International","LE_BH1365","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_142H","142H","BH1425_OGHQTR_Baker Hughes International Holdings LLC","LE_BH1425","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_YQ06","YQ06","IF1846_OGDRIL_GE Oil And Gas ESP Middle East Limited - Dubai Branch","LE_IF1846","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_H071","H071","I10234_OGHQTR_Nuovo Pignone International S.r.l.","LE_I10234","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_H164","H164","IF1276_OGHQTR_Vetco Gray (Hong Kong) Limited","LE_IF1276","BU_OGHQTR","GL_GLG06","OE_GLG06020","AS/400 Singapore"
"LB_543H","543H","BH5430_OGHQTR_Baker Hughes Operations (Thailand) Limited","LE_BH5430","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_529H","529H","BH9108_OGHQTR_Baker Hughes EHO Ltd., Brunei Branch","LE_BH9108","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_402Q","402Q","BH9110_OGHQTR_Baker Hughes EHO Ltd., Angola Branch","LE_BH9110","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_052F","052F","BH2310_OGHQTR_Baker Hughes International S.R.L.","LE_BH2310","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_2901","2901","OG1014_OGDRIL_Lufkin Industries S.R.L.","LE_OG1014","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R081","R081","IF1241_OGDRIL_Vetco Gray Pte. Ltd.","LE_IF1241","BU_OGDRIL","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_6061","6061","BH9075_OGDRIL_Baker Eastern, S.A., Syria Branch","LE_BH9075","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_4027","4027","BH9076_OGDRIL_Baker Eastern, S.A., Libya Branch","LE_BH9076","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_4280","4280","BH9076_OGDRIL_Baker Eastern, S.A., Libya Branch","LE_BH9076","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_215D","215D","BH2150_OGMEAS_Joint Stock Company Baker Hughes","LE_BH2150","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_215S","215S","BH2150_OGMEAS_Joint Stock Company Baker Hughes","LE_BH2150","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_LH05","LH05","OG1134_OGHQTR_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LH06","LH06","OG1134_OGHQTR_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LH07","LH07","OG1134_OGHQTR_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H138","H138","IF1238_OGHQTR_Vetco Gray Indonesia, PT","LE_IF1238","BU_OGHQTR","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_H611","H611","CS1212_OGHQTR_Baker Hughes Industrial Panamericana B.V.","LE_CS1212","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H330","H330","IF1238_OGHQTR_Vetco Gray Indonesia, PT","LE_IF1238","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_337Q","337Q","BH3070_OGHQTR_Baker Hughes do Brasil Ltda.","LE_BH3070","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_318H","318H","BH3180_OGHQTR_Baker Hughes International Operations del Peru S.A.","LE_BH3180","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_005F","005F","BH1045_OGMEAS_PMG Canada Company","LE_BH1045","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_162D","162D","BH1060_OGMEAS_Baker Hughes Holdings LLC","LE_BH1060","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_H636","H636","I10347_OGHQTR_Baker Hughes Energy Europe B.V.","LE_I10347","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H022","H022","I10435_OGHQTR_Thermodyn S.A.S.","LE_I10435","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_421H","421H","BH9112_OGHQTR_Baker Hughes EHO Ltd.,  Algeria Tax Registration","LE_BH9112","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_544H","544H","BH5440_OGHQTR_P.T. BJ Services Indonesia","LE_BH5440","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_550Q","550Q","BH5500_OGHQTR_BJ Service - PV Drilling Joint Venture Company Limited","LE_BH5500","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_550H","550H","BH5505_OGHQTR_Baker Hughes Services Pte. Ltd. Vietnam Branch","LE_BH5505","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_054F","054F","BH2315_OGHQTR_MAGNITUDE","LE_BH2315","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_L310","L310","OG1014_OGDRIL_Lufkin Industries S.R.L.","LE_OG1014","BU_OGDRIL","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_R287","R287","OG1062_OGDRIL_GE Oil & Gas Equipment (Tianjin) Co., Ltd.","LE_OG1062","BU_OGDRIL","GL_GLG06","OE_GLG06013","Syteline"
"LB_RX62","RX62","IF1810_OGDRIL Baker Hughes ESP (Middle East) Limited","LE_IF1810","BU_OGDRIL","GL_GLG06","OE_GLG06013","Syteline"
"LB_YQ11","YQ11","IF1810_OGDRIL_GE Oil & Gas ESP (Middle East) Limited","LE_IF1810","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_3585","3585","IF1812_OGDRIL_Baker Hughes ESP Colombia S.A.S.","LE_IF1812","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_YQ05","YQ05","BR3002_OGDRIL_Gaffney, Cline & Associates Limited India Project Office","LE_BR3002","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_117F","117F","CP0111_OGDRIL_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_216D","216D","BH2165_OGMEAS_Baker Hughes SAS","LE_BH2165","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_039F","039F","BH2180_OGMEAS_BAKER PETROLITE FRANCE SARL","LE_BH2180","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_6245","6245","BH9077_OGDRIL_Baker Eastern, S.A., Iran Branch","LE_BH9077","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_LH08","LH08","OG1134_OGHQTR_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LH09","LH09","OG1134_OGHQTR_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_LH10","LH10","OG1134_OGHQTR_Baker Hughes US Energy Holdings LLC","LE_OG1134","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H627","H627","OG1135_OGHQTR_Limited Liability Company Baker Hughes Operations Rus","LE_OG1135","BU_OGHQTR","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_H951","H951","OG1136_OGHQTR_Baker Hughes Mozambique, Limitada","LE_OG1136","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H140","H140","IF1240_OGHQTR_Vetco International Singapore 2 Pte. Ltd.","LE_IF1240","BU_OGHQTR","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_H504","H504","DRS207_OGHQTR_Dresser Japan Ltd","LE_DRS207","BU_OGHQTR","GL_GL036","OE_GL036001","CCL Fusion - CO Strategic"
"LB_H502","H502","DRS209_OGHQTR_GE OIL & GAS INDIA PRIVATE LIMITED","LE_DRS209","BU_OGHQTR","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_319H","319H","BH3190_OGHQTR_Baker Hughes China Holdings SRL","LE_BH3190","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_321H","321H","BH3215_OGHQTR_B.H. Services, S.A. de C.V.","LE_BH3215","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_065F","065F","BH9053_OGHQTR_BJ Services Intl S.a r.l., Finanz Zweigniederlassung Zurich","LE_BH9053","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_238H","238H","BH9053_OGHQTR_BJ Services Intl S.a r.l., Finanz Zweigniederlassung Zurich","LE_BH9053","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_108D","108D","BH1080_OGMEAS_Baker Petrolite LLC","LE_BH1080","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_282D","282D","BH2820_OGMEAS_Baker Hughes Caspian Operations","LE_BH2820","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_287D","287D","BH2866_OGMEAS_Baker Hughes Kazakhstan Limited Liability Partnership","LE_BH2866","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_H630","H630","I10486_OGHQTR_GE Energy FZE","LE_I10486","BU_OGHQTR","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_630H","630H","BH9114_OGHQTR_Baker Hughes Asia Pacific Ltd., Iraq Branch","LE_BH9114","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_057F","057F","BH2330_OGHQTR_Baker Hughes Professional Services Limited","LE_BH2330","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_335H","335H","BH2335_OGHQTR_Baker Hughes Services Ireland Limited","LE_BH2335","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_557H","557H","BH5570_OGHQTR_BAKER HUGHES OILFIELD DIGITAL SOLUTIONS INDIA PRIVATE LIMITED","LE_BH5570","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_1710","1710","OG1074_OGDRIL_Baker Hughes Energy Services Canada Inc.","LE_OG1074","BU_OGDRIL","GL_GLG06","OE_GLG06002","DS SAP"
"LB_H002","H002","A01046_OGHQTR_Baker Hughes Energy Services LLC","LE_A01046","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_H225","H225","A01046_OGHQTR_Baker Hughes Energy Services LLC","LE_A01046","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_L132","L132","OG1016_OGDRIL Quinn Pumps, LLC","LE_OG1016","BU_OGDRIL","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_R664","R664","IF1242_OGDRIL_Vetco Gray de Mexico S.A. de C.V.","LE_IF1242","BU_OGDRIL","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_R681","R681","IF1245_OGDRIL_Pressure Control Systems Nigeria Limited","LE_IF1245","BU_OGDRIL","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_6013","6013","BH9078_OGDRIL_Baker Eastern, S.A., Egypt Branch","LE_BH9078","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_6041","6041","BH9079_OGDRIL_Baker Eastern, S.A., Dubai Branch","LE_BH9079","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_9008","9008","CP0111_OGDRIL_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_M001","M001","A01046_OGMEAS_Baker Hughes Energy Services LLC","LE_A01046","BU_OGMEAS","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_H145","H145","IF1241_OGHQTR_Vetco Gray Pte. Ltd.","LE_IF1241","BU_OGHQTR","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_H616","H616","IF1242_OGHQTR_Vetco Gray de Mexico S.A. de C.V.","LE_IF1242","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_6125","6125","BH9109_OGDRIL_Baker Hughes EHO Ltd., Bahrain Branch","LE_BH9109","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_4022","4022","BH9110_OGDRIL_Baker Hughes EHO Ltd., Angola Branch","LE_BH9110","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_108E","108E","BH1085_OGMEAS_Baker Hughes Process and Pipeline Services LLC","LE_BH1085","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_157D","157D","BH1085_OGMEAS_Baker Hughes Process and Pipeline Services LLC","LE_BH1085","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_H618","H618","IF1921_OGHQTR_Best Solutions Trading and Services for Oil & Gas Equip, LLC","LE_IF1921","BU_OGHQTR","GL_GL034","OE_GL034001","CCL Classic - CO Strategic"
"LB_H666","H666","IF1923_OGHQTR_GE Oil & Gas Angola, Limitada","LE_IF1923","BU_OGHQTR","GL_GLG06","OE_GLG06005","Oracle Pascal"
"LB_H660","H660","BR2520_OGHQTR_Nuovo Pignone International S.R.L. QSTP-B","LE_BR2520","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_119F","119F","CP0111_OGHQTR_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_900Q","900Q","CP0111_OGHQTR_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_558H","558H","BH5580_OGHQTR_Baker Hughes Taiwan Limited","LE_BH5580","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_558Q","558Q","BH5585_OGHQTR_Baker Hughes Oilfield Services India Private Limited","LE_BH5585","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_560H","560H","BH5600_OGHQTR_Dong Guan Unilift Co., Ltd","LE_BH5600","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_YQ15","YQ15","OG1016_OGDRIL_QUINN PUMPS, LLC","LE_OG1016","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_A110","A110","OG1074_OGDRIL_Baker Hughes Energy Services Canada Inc.","LE_OG1074","BU_OGDRIL","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_R095","R095","IF1249_OGDRIL_Vetco Gray Egypt Ltd.","LE_IF1249","BU_OGDRIL","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_R164","R164","IF1812_OGDRIL_Baker Hughes ESP Colombia S.A.S.","LE_IF1812","BU_OGDRIL","GL_GLG06","OE_GLG06013","Syteline"
"LB_R321","R321","IF1812_OGDRIL_Baker Hughes ESP Colombia S.A.S.","LE_IF1812","BU_OGDRIL","GL_GLG06","OE_GLG06MJE","MJE Source"
"LB_900X","900X","CP0111_OGDRIL_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_9997","9997","CP0111_OGDRIL_GE Consolidation/Elimination- PLACEHOLDER-NON LEGAL ENTITY","LE_CP0111","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_219D","219D","BH2190_OGMEAS_Baker Hughes Nederland Holdings B.V.","LE_BH2190","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_043F","043F","BH2220_OGMEAS_Baker Hughes Operations Espana, SA","LE_BH2220","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_6117","6117","BH9080_OGDRIL_Baker Eastern, S.A., Abu Dhabi Branch","LE_BH9080","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_227D","227D","BH2270_OGMEAS_BH 03 LTD","LE_BH2270","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_258E","258E","BH2388_OGMEAS_BJ Services International S.a r.l.","LE_BH2388","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_H612","H612","OG1140_OGHQTR_GE Oil and Gas Kazakhstan Limited Liability Partnership","LE_OG1140","BU_OGHQTR","GL_GLG06","OE_GLG06009","1C_O&G"
"LB_H614","H614","OG1142_OGHQTR_Nuovo Pignone Systems Srl","LE_OG1142","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H609","H609","IF1752_OGHQTR_Baker Hughes Industrial (UK) Holdings","LE_IF1752","BU_OGHQTR","GL_GL014","OE_GL014001","ES Pascal - OG Strategic"
"LB_H182","H182","IF1793_OGHQTR GE Oil & Gas (Beijing) Co., Ltd.","LE_IF1793","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_H183","H183","IF1793_OGHQTR GE Oil & Gas (Beijing) Co., Ltd.","LE_IF1793","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_6195","6195","BH9111_OGDRIL_Baker Hughes EHO Ltd., Abu Dhai Branch","LE_BH9111","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_4213","4213","BH9112_OGDRIL_Baker Hughes EHO Ltd.,  Algeria Tax Registration","LE_BH9112","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_128E","128E","BH1200_OGMEAS_Baker Hughes Financing LLC","LE_BH1200","BU_OGMEAS","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_H530","H530","IS0096_OGHQTR_GE Inspection & Control Technologies (Shanghai) Co., Ltd","LE_IS0096","BU_OGHQTR","GL_GL017","OE_GL017001","Oracle Cloud - BKR Strategic"
"LB_H226","H226","IF1011_OGHQTR_Nuovo Pignone International S.r.l. - Qatar - Branch","LE_IF1011","BU_OGHQTR","GL_GLG06","OE_GLG06012","Oracle Oscar"
"LB_081F","081F","BH2388_OGHQTR_BJ Services International S.a r.l.","LE_BH2388","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_258H","258H","BH2388_OGHQTR_BJ Services International S.a r.l.","LE_BH2388","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_070F","070F","BH2480_OGHQTR_Gaffney, Cline & Associates Limited","LE_BH2480","BU_OGHQTR","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_R008","R008","OG1088_OGDRIL_Quinn Pumps Canada Ltd.","LE_OG1088","BU_OGDRIL","GL_GLG06","OE_GLG06016","Oilfield SAP"
"LB_6261","6261","BH9081_OGDRIL_Baker Eastern, S.A., Kuwait Tax Registration","LE_BH9081","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
"LB_5353","5353","BH9083_OGDRIL_Baker Hughes Singapore Pte, Myanmar Branch","LE_BH9083","BU_OGDRIL","GL_GL042","OE_GL042001","BHGE - Strategic - BHI SAP"
